user_id,application_id,status_id,payment_plan,response,hours_online,program_name,application_type_name,professional_assoc,referrer,practice_type,home_state,work_state,gender,home_country,work_country,job_title,curriculum_id
33441,10307,D,6 Monthly Payments,3,72462,IHeLp 2016 Summer,Scholarship,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 3
33441,10307,D,6 Monthly Payments,1,7990,IHeLp 2016 Summer,Scholarship,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Orientation
33441,13843,G,6 Monthly Payments,26,96432,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 3
33441,10307,D,6 Monthly Payments,41,37471,IHeLp 2016 Summer,Scholarship,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 4
33441,10307,D,6 Monthly Payments,27,64747,IHeLp 2016 Summer,Scholarship,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 2
33441,10307,D,6 Monthly Payments,45,71911,IHeLp 2016 Summer,Scholarship,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 1
33441,10307,D,6 Monthly Payments,48,71911,IHeLp 2016 Summer,Scholarship,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 1
33441,13843,G,6 Monthly Payments,29,86789,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 2
33441,13843,G,6 Monthly Payments,41,57859,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 4
33441,10307,D,6 Monthly Payments,26,72462,IHeLp 2016 Summer,Scholarship,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 3
33441,13843,G,6 Monthly Payments,1,10745,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Orientation
33441,13843,G,6 Monthly Payments,3,96432,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 3
33441,13843,G,6 Monthly Payments,45,86789,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 1
33441,13843,G,6 Monthly Payments,27,86789,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,WY,WY,F,United States of America (the),US,RN supervisor ,Unit 2
33506,10413,G,1 Payment,36,52518,IHeLp 2016 Summer,Regular,Registered Nurse,AF member,Other,AZ,,F,USA,US,,Unit 2
33506,10413,G,1 Payment,34,58776,IHeLp 2016 Summer,Regular,Registered Nurse,AF member,Other,AZ,,F,USA,US,,Unit 3
33506,10413,G,1 Payment,1,6481,IHeLp 2016 Summer,Regular,Registered Nurse,AF member,Other,AZ,,F,USA,US,,Orientation
33506,10413,G,1 Payment,28,30394,IHeLp 2016 Summer,Regular,Registered Nurse,AF member,Other,AZ,,F,USA,US,,Unit 4
33506,10413,G,1 Payment,49,58329,IHeLp 2016 Summer,Regular,Registered Nurse,AF member,Other,AZ,,F,USA,US,,Unit 1
33559,10061,W,1 Payment,47,15119,IHeLp 2016 Summer,Regular,Counselor,DrWeil,Other,FL,FL,F,US,US,Counselor,Unit 1
33559,10061,W,1 Payment,1,1680,IHeLp 2016 Summer,Regular,Counselor,DrWeil,Other,FL,FL,F,US,US,Counselor,Orientation
33559,10061,W,1 Payment,46,13613,IHeLp 2016 Summer,Regular,Counselor,DrWeil,Other,FL,FL,F,US,US,Counselor,Unit 2
33778,10146,G,1 Payment,35,42056,IHeLp 2016 Summer,Scholarship,Registered Nurse,AF member,Other,NC,NC,F,US,US,Nursing Clinical Instructor,Unit 3
33778,10146,G,1 Payment,32,37578,IHeLp 2016 Summer,Scholarship,Registered Nurse,AF member,Other,NC,NC,F,US,US,Nursing Clinical Instructor,Unit 2
33778,10146,G,1 Payment,34,21748,IHeLp 2016 Summer,Scholarship,Registered Nurse,AF member,Other,NC,NC,F,US,US,Nursing Clinical Instructor,Unit 4
33778,10146,G,1 Payment,45,41736,IHeLp 2016 Summer,Scholarship,Registered Nurse,AF member,Other,NC,NC,F,US,US,Nursing Clinical Instructor,Unit 1
33778,10146,G,1 Payment,1,4637,IHeLp 2016 Summer,Scholarship,Registered Nurse,AF member,Other,NC,NC,F,US,US,Nursing Clinical Instructor,Orientation
33855,10192,G,2 Payments,34,25697,IHeLp 2016 Summer,Scholarship,Other,Other,Other,,,F,US,US,,Unit 3
33855,10192,G,2 Payments,1,2833,IHeLp 2016 Summer,Scholarship,Other,Other,Other,,,F,US,US,,Orientation
33855,10192,G,2 Payments,53,25501,IHeLp 2016 Summer,Scholarship,Other,Other,Other,,,F,US,US,,Unit 1
33855,10192,G,2 Payments,23,13288,IHeLp 2016 Summer,Scholarship,Other,Other,Other,,,F,US,US,,Unit 4
33855,10192,G,2 Payments,31,22961,IHeLp 2016 Summer,Scholarship,Other,Other,Other,,,F,US,US,,Unit 2
33897,10183,G,2 Payments,37,21751,IHeLp 2016 Summer,Scholarship,Registered Nurse,AF member,Other,GA,GA,F,US,US,,Unit 2
33897,10183,G,2 Payments,52,24157,IHeLp 2016 Summer,Scholarship,Registered Nurse,AF member,Other,GA,GA,F,US,US,,Unit 1
33897,10183,G,2 Payments,28,12588,IHeLp 2016 Summer,Scholarship,Registered Nurse,AF member,Other,GA,GA,F,US,US,,Unit 4
33897,10183,G,2 Payments,1,2684,IHeLp 2016 Summer,Scholarship,Registered Nurse,AF member,Other,GA,GA,F,US,US,,Orientation
33897,10183,G,2 Payments,33,24342,IHeLp 2016 Summer,Scholarship,Registered Nurse,AF member,Other,GA,GA,F,US,US,,Unit 3
33971,10216,D,1 Payment,1,375,IHeLp 2016 Summer,Scholarship,Registered Dietitian,Other,Other,,,F,US,US,,Orientation
33978,10215,G,1 Payment,29,12688,IHeLp 2016 Summer,Scholarship,Registered Dietitian,Other,Other,AZ,AZ,F,US,US,"health, food and fitness coach",Unit 4
33978,10215,G,1 Payment,35,24536,IHeLp 2016 Summer,Scholarship,Registered Dietitian,Other,Other,AZ,AZ,F,US,US,"health, food and fitness coach",Unit 3
33978,10215,G,1 Payment,35,21924,IHeLp 2016 Summer,Scholarship,Registered Dietitian,Other,Other,AZ,AZ,F,US,US,"health, food and fitness coach",Unit 2
33978,10215,G,1 Payment,1,2705,IHeLp 2016 Summer,Scholarship,Registered Dietitian,Other,Other,AZ,AZ,F,US,US,"health, food and fitness coach",Orientation
33978,10215,G,1 Payment,51,24349,IHeLp 2016 Summer,Scholarship,Registered Dietitian,Other,Other,AZ,AZ,F,US,US,"health, food and fitness coach",Unit 1
34083,10213,G,1 Payment,29,29738,IHeLp 2016 Summer,Scholarship,Registered Dietitian,DrWeil,Other,NJ,NJ,F,US,US,"dietitian, certified diabetes educator",Unit 2
34083,10213,G,1 Payment,31,17210,IHeLp 2016 Summer,Scholarship,Registered Dietitian,DrWeil,Other,NJ,NJ,F,US,US,"dietitian, certified diabetes educator",Unit 4
34083,10213,G,1 Payment,1,3670,IHeLp 2016 Summer,Scholarship,Registered Dietitian,DrWeil,Other,NJ,NJ,F,US,US,"dietitian, certified diabetes educator",Orientation
34083,10213,G,1 Payment,23,33281,IHeLp 2016 Summer,Scholarship,Registered Dietitian,DrWeil,Other,NJ,NJ,F,US,US,"dietitian, certified diabetes educator",Unit 3
34083,10213,G,1 Payment,49,33028,IHeLp 2016 Summer,Scholarship,Registered Dietitian,DrWeil,Other,NJ,NJ,F,US,US,"dietitian, certified diabetes educator",Unit 1
34143,10239,W,1 Payment,5,2776,IHeLp 2016 Summer,Scholarship,Psychologist,Other,Other,AZ,AZ,M,US,US,,Unit 1
34143,10239,W,1 Payment,1,308,IHeLp 2016 Summer,Scholarship,Psychologist,Other,Other,AZ,AZ,M,US,US,,Orientation
34157,10248,G,2 Payments,48,71017,IHeLp 2016 Summer,Regular,Registered Nurse,AF member,Fam_Prac,KS,KS,F,US,US,,Unit 1
34157,10248,G,2 Payments,25,63943,IHeLp 2016 Summer,Regular,Registered Nurse,AF member,Fam_Prac,KS,KS,F,US,US,,Unit 2
34157,10248,G,2 Payments,24,37005,IHeLp 2016 Summer,Regular,Registered Nurse,AF member,Fam_Prac,KS,KS,F,US,US,,Unit 4
34157,10248,G,2 Payments,1,7891,IHeLp 2016 Summer,Regular,Registered Nurse,AF member,Fam_Prac,KS,KS,F,US,US,,Orientation
34157,10248,G,2 Payments,23,71561,IHeLp 2016 Summer,Regular,Registered Nurse,AF member,Fam_Prac,KS,KS,F,US,US,,Unit 3
34359,10281,G,1 Payment,28,35360,IHeLp 2016 Summer,Scholarship,Therapist,DrWeil,Other,CA,CA,F,US,US,,Unit 2
34359,10281,G,1 Payment,48,39272,IHeLp 2016 Summer,Scholarship,Therapist,DrWeil,Other,CA,CA,F,US,US,,Unit 1
34359,10281,G,1 Payment,1,4364,IHeLp 2016 Summer,Scholarship,Therapist,DrWeil,Other,CA,CA,F,US,US,,Orientation
34359,10281,G,1 Payment,29,39573,IHeLp 2016 Summer,Scholarship,Therapist,DrWeil,Other,CA,CA,F,US,US,,Unit 3
34359,10281,G,1 Payment,19,20463,IHeLp 2016 Summer,Scholarship,Therapist,DrWeil,Other,CA,CA,F,US,US,,Unit 4
34460,10318,G,1 Payment,30,41749,IHeLp 2016 Summer,Scholarship,Dentist,Web,Other,AZ,AZ,F,US,US,practice manager,Unit 2
34460,10318,G,1 Payment,28,46724,IHeLp 2016 Summer,Scholarship,Dentist,Web,Other,AZ,AZ,F,US,US,practice manager,Unit 3
34460,10318,G,1 Payment,45,46368,IHeLp 2016 Summer,Scholarship,Dentist,Web,Other,AZ,AZ,F,US,US,practice manager,Unit 1
34460,10318,G,1 Payment,31,24161,IHeLp 2016 Summer,Scholarship,Dentist,Web,Other,AZ,AZ,F,US,US,practice manager,Unit 4
34460,10318,G,1 Payment,1,5152,IHeLp 2016 Summer,Scholarship,Dentist,Web,Other,AZ,AZ,F,US,US,practice manager,Orientation
34555,10331,G,1 Payment,35,66078,IHeLp 2017 Spring,Scholarship,Registered Nurse,Web,Other,CO,,F,United States,United Sta,,Unit 3
34555,10331,G,1 Payment,34,59470,IHeLp 2017 Spring,Scholarship,Registered Nurse,Web,Other,CO,,F,United States,United Sta,,Unit 2
34555,10331,G,1 Payment,1,7363,IHeLp 2017 Spring,Scholarship,Registered Nurse,Web,Other,CO,,F,United States,United Sta,,Orientation
34555,10331,G,1 Payment,53,59470,IHeLp 2017 Spring,Scholarship,Registered Nurse,Web,Other,CO,,F,United States,United Sta,,Unit 1
34555,10331,G,1 Payment,21,39647,IHeLp 2017 Spring,Scholarship,Registered Nurse,Web,Other,CO,,F,United States,United Sta,,Unit 4
34565,16973,G,6 Monthly Payments,1,19660,IHeLp 2018 Spring,Scholarship,Advanced Practice Nurse,Other,Fam_Prac,AZ,AZ,F,US,United States of America (the),clinical faculty,Orientation
34565,16973,G,6 Monthly Payments,30,29490,IHeLp 2018 Spring,Scholarship,Advanced Practice Nurse,Other,Fam_Prac,AZ,AZ,F,US,United States of America (the),clinical faculty,Unit 3
34565,16973,G,6 Monthly Payments,24,31456,IHeLp 2018 Spring,Scholarship,Advanced Practice Nurse,Other,Fam_Prac,AZ,AZ,F,US,United States of America (the),clinical faculty,Unit 2
34565,16973,G,6 Monthly Payments,48,32439,IHeLp 2018 Spring,Scholarship,Advanced Practice Nurse,Other,Fam_Prac,AZ,AZ,F,US,United States of America (the),clinical faculty,Unit 1
34565,16973,G,6 Monthly Payments,42,17694,IHeLp 2018 Spring,Scholarship,Advanced Practice Nurse,Other,Fam_Prac,AZ,AZ,F,US,United States of America (the),clinical faculty,Unit 4
34572,10373,G,1 Payment,17,22477,IHeLp 2016 Summer,Scholarship,Other,Other,Fam_Prac,AZ,AZ,F,United States,US,Employee Health and Wellness Manager,Unit 3
34572,10373,G,1 Payment,37,22306,IHeLp 2016 Summer,Scholarship,Other,Other,Fam_Prac,AZ,AZ,F,United States,US,Employee Health and Wellness Manager,Unit 1
34572,10373,G,1 Payment,19,20084,IHeLp 2016 Summer,Scholarship,Other,Other,Fam_Prac,AZ,AZ,F,United States,US,Employee Health and Wellness Manager,Unit 2
34572,10373,G,1 Payment,1,2478,IHeLp 2016 Summer,Scholarship,Other,Other,Fam_Prac,AZ,AZ,F,United States,US,Employee Health and Wellness Manager,Orientation
34572,10373,G,1 Payment,26,11623,IHeLp 2016 Summer,Scholarship,Other,Other,Fam_Prac,AZ,AZ,F,United States,US,Employee Health and Wellness Manager,Unit 4
34677,10403,G,6 Monthly Payments,30,40495,IHeLp 2016 Summer,Regular,Registered Nurse,Other,Sub,ME,,F,US,,,Unit 2
34677,10403,G,6 Monthly Payments,30,45320,IHeLp 2016 Summer,Regular,Registered Nurse,Other,Sub,ME,,F,US,,,Unit 3
34677,10403,G,6 Monthly Payments,28,23435,IHeLp 2016 Summer,Regular,Registered Nurse,Other,Sub,ME,,F,US,,,Unit 4
34677,10403,G,6 Monthly Payments,1,4997,IHeLp 2016 Summer,Regular,Registered Nurse,Other,Sub,ME,,F,US,,,Orientation
34677,10403,G,6 Monthly Payments,49,44975,IHeLp 2016 Summer,Regular,Registered Nurse,Other,Sub,ME,,F,US,,,Unit 1
35174,10814,G,1 Payment,29,42856,IHeLp 2017 Spring,Scholarship,Registered Dietitian,Web,Fam_Prac,CA,CA,F,USA,USA,Clinical Dietitian,Unit 2
35174,10814,G,1 Payment,29,47618,IHeLp 2017 Spring,Scholarship,Registered Dietitian,Web,Fam_Prac,CA,CA,F,USA,USA,Clinical Dietitian,Unit 3
35174,10814,G,1 Payment,51,42856,IHeLp 2017 Spring,Scholarship,Registered Dietitian,Web,Fam_Prac,CA,CA,F,USA,USA,Clinical Dietitian,Unit 1
35174,10814,G,1 Payment,1,5306,IHeLp 2017 Spring,Scholarship,Registered Dietitian,Web,Fam_Prac,CA,CA,F,USA,USA,Clinical Dietitian,Orientation
35174,10814,G,1 Payment,28,28571,IHeLp 2017 Spring,Scholarship,Registered Dietitian,Web,Fam_Prac,CA,CA,F,USA,USA,Clinical Dietitian,Unit 4
35177,13769,G,2 Payments,32,98690,IHeLp 2017 Spring,Regular,Registered Nurse,Other,Surgery,,,F,,,,Unit 3
35177,13769,G,2 Payments,32,88821,IHeLp 2017 Spring,Regular,Registered Nurse,Other,Surgery,,,F,,,,Unit 2
35177,13769,G,2 Payments,50,88821,IHeLp 2017 Spring,Regular,Registered Nurse,Other,Surgery,,,F,,,,Unit 1
35177,13769,G,2 Payments,34,59214,IHeLp 2017 Spring,Regular,Registered Nurse,Other,Surgery,,,F,,,,Unit 4
36099,13777,G,2 Payments,23,45775,IHeLp 2017 Spring,Scholarship,Other,,,ME,ME,F,USA,USA,,Unit 4
36099,13777,G,2 Payments,49,68663,IHeLp 2017 Spring,Scholarship,Other,,,ME,ME,F,USA,USA,,Unit 1
36099,13777,G,2 Payments,31,76292,IHeLp 2017 Spring,Scholarship,Other,,,ME,ME,F,USA,USA,,Unit 3
36099,13777,G,2 Payments,33,68663,IHeLp 2017 Spring,Scholarship,Other,,,ME,ME,F,USA,USA,,Unit 2
36099,13777,G,2 Payments,1,8501,IHeLp 2017 Spring,Scholarship,Other,,,ME,ME,F,USA,USA,,Orientation
36381,11098,G,6 Monthly Payments,48,42840,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,AZ,AZ,F,USA,USA,,Unit 1
36381,11098,G,6 Monthly Payments,30,42840,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,AZ,AZ,F,USA,USA,,Unit 2
36381,11098,G,6 Monthly Payments,30,47600,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,AZ,AZ,F,USA,USA,,Unit 3
36381,11098,G,6 Monthly Payments,1,5304,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,AZ,AZ,F,USA,USA,,Orientation
36381,11098,G,6 Monthly Payments,28,28560,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,AZ,AZ,F,USA,USA,,Unit 4
36660,13721,G,6 Monthly Payments,20,14529,IHeLp 2017 Spring,Scholarship,Other,Web,Family Medicine,MN,,F,USA,,,Unit 4
36660,13721,G,6 Monthly Payments,23,21794,IHeLp 2017 Spring,Scholarship,Other,Web,Family Medicine,MN,,F,USA,,,Unit 2
36660,13721,G,6 Monthly Payments,1,2698,IHeLp 2017 Spring,Scholarship,Other,Web,Family Medicine,MN,,F,USA,,,Orientation
36660,13721,G,6 Monthly Payments,51,21794,IHeLp 2017 Spring,Scholarship,Other,Web,Family Medicine,MN,,F,USA,,,Unit 1
36660,13721,G,6 Monthly Payments,27,24215,IHeLp 2017 Spring,Scholarship,Other,Web,Family Medicine,MN,,F,USA,,,Unit 3
36986,12215,G,1 Payment,52,44688,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,PA,PA,F,USA,USA,Program Manager Hospital based Palliative Care,Unit 1
36986,12215,G,1 Payment,1,5533,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,PA,PA,F,USA,USA,Program Manager Hospital based Palliative Care,Orientation
36986,12215,G,1 Payment,35,49653,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,PA,PA,F,USA,USA,Program Manager Hospital based Palliative Care,Unit 3
36986,12215,G,1 Payment,34,44688,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,PA,PA,F,USA,USA,Program Manager Hospital based Palliative Care,Unit 2
36986,12215,G,1 Payment,38,29792,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,PA,PA,F,USA,USA,Program Manager Hospital based Palliative Care,Unit 4
37340,13806,G,1 Payment,52,46508,IHeLp 2017 Spring,Scholarship,Physical Therapist,Other,Other,CO,CO,F,,USA,,Unit 1
37340,13806,G,1 Payment,31,46508,IHeLp 2017 Spring,Scholarship,Physical Therapist,Other,Other,CO,CO,F,,USA,,Unit 2
37340,13806,G,1 Payment,29,31005,IHeLp 2017 Spring,Scholarship,Physical Therapist,Other,Other,CO,CO,F,,USA,,Unit 4
37340,13806,G,1 Payment,33,51675,IHeLp 2017 Spring,Scholarship,Physical Therapist,Other,Other,CO,CO,F,,USA,,Unit 3
37340,13806,G,1 Payment,1,5758,IHeLp 2017 Spring,Scholarship,Physical Therapist,Other,Other,CO,CO,F,,USA,,Orientation
38801,12594,G,6 Monthly Payments,24,14673,IHeLp 2018 Spring,Scholarship,Registered Nurse,Other,OB/Gyn,AZ,AZ,F,USA,USA,RN Case Manager,Unit 4
38801,12594,G,6 Monthly Payments,1,16304,IHeLp 2018 Spring,Scholarship,Registered Nurse,Other,OB/Gyn,AZ,AZ,F,USA,USA,RN Case Manager,Orientation
38801,12594,G,6 Monthly Payments,28,24456,IHeLp 2018 Spring,Scholarship,Registered Nurse,Other,OB/Gyn,AZ,AZ,F,USA,USA,RN Case Manager,Unit 3
38801,12594,G,6 Monthly Payments,27,26086,IHeLp 2018 Spring,Scholarship,Registered Nurse,Other,OB/Gyn,AZ,AZ,F,USA,USA,RN Case Manager,Unit 2
38801,12594,G,6 Monthly Payments,45,26901,IHeLp 2018 Spring,Scholarship,Registered Nurse,Other,OB/Gyn,AZ,AZ,F,USA,USA,RN Case Manager,Unit 1
39070,13607,G,6 Monthly Payments,27,43582,IHeLp 2017 Spring,Scholarship,Other,Brochure/Mailing,Other,CA,NM,F,United States,USA,,Unit 3
39070,13607,G,6 Monthly Payments,27,26149,IHeLp 2017 Spring,Scholarship,Other,Brochure/Mailing,Other,CA,NM,F,United States,USA,,Unit 4
39070,13607,G,6 Monthly Payments,1,4856,IHeLp 2017 Spring,Scholarship,Other,Brochure/Mailing,Other,CA,NM,F,United States,USA,,Orientation
39070,13607,G,6 Monthly Payments,29,39224,IHeLp 2017 Spring,Scholarship,Other,Brochure/Mailing,Other,CA,NM,F,United States,USA,,Unit 2
39070,13607,G,6 Monthly Payments,49,39224,IHeLp 2017 Spring,Scholarship,Other,Brochure/Mailing,Other,CA,NM,F,United States,USA,,Unit 1
39198,13604,G,1 Payment,50,26779,IHeLp 2018 Spring,Regular,Registered Nurse,Other,Other,IL,IL,F,USA,United States of America (the),Inpatient Nurse Coordinator,Unit 1
39198,13604,G,1 Payment,28,25967,IHeLp 2018 Spring,Regular,Registered Nurse,Other,Other,IL,IL,F,USA,United States of America (the),Inpatient Nurse Coordinator,Unit 2
39198,13604,G,1 Payment,23,24344,IHeLp 2018 Spring,Regular,Registered Nurse,Other,Other,IL,IL,F,USA,United States of America (the),Inpatient Nurse Coordinator,Unit 3
39198,13604,G,1 Payment,20,14606,IHeLp 2018 Spring,Regular,Registered Nurse,Other,Other,IL,IL,F,USA,United States of America (the),Inpatient Nurse Coordinator,Unit 4
39272,13302,G,6 Monthly Payments,1,2214,IHeLp 2017 Spring,Scholarship,Other,AF member,Other,CA,CA,F,USA,USA,,Orientation
39272,13302,G,6 Monthly Payments,47,17884,IHeLp 2017 Spring,Scholarship,Other,AF member,Other,CA,CA,F,USA,USA,,Unit 1
39272,13302,G,6 Monthly Payments,26,11923,IHeLp 2017 Spring,Scholarship,Other,AF member,Other,CA,CA,F,USA,USA,,Unit 4
39272,13302,G,6 Monthly Payments,17,19871,IHeLp 2017 Spring,Scholarship,Other,AF member,Other,CA,CA,F,USA,USA,,Unit 3
39272,13302,G,6 Monthly Payments,24,17884,IHeLp 2017 Spring,Scholarship,Other,AF member,Other,CA,CA,F,USA,USA,,Unit 2
39382,13798,G,6 Monthly Payments,53,116588,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,TX,TX,F,United States of America (the),USA,,Unit 1
39382,13798,G,6 Monthly Payments,1,14435,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,TX,TX,F,United States of America (the),USA,,Orientation
39382,13798,G,6 Monthly Payments,29,129542,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,TX,TX,F,United States of America (the),USA,,Unit 3
39382,13798,G,6 Monthly Payments,31,77725,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,TX,TX,F,United States of America (the),USA,,Unit 4
39382,13798,G,6 Monthly Payments,28,116588,IHeLp 2017 Spring,Scholarship,Registered Nurse,Other,Other,TX,TX,F,United States of America (the),USA,,Unit 2
39390,13599,G,6 Monthly Payments,27,36063,IHeLp 2017 Spring,Scholarship,Registered Nurse,DrWeil,OB/Gyn,CA,CA,F,USA,USA,RN,Unit 3
39390,13599,G,6 Monthly Payments,39,32457,IHeLp 2017 Spring,Scholarship,Registered Nurse,DrWeil,OB/Gyn,CA,CA,F,USA,USA,RN,Unit 1
39390,13599,G,6 Monthly Payments,21,21638,IHeLp 2017 Spring,Scholarship,Registered Nurse,DrWeil,OB/Gyn,CA,CA,F,USA,USA,RN,Unit 4
39390,13599,G,6 Monthly Payments,1,4018,IHeLp 2017 Spring,Scholarship,Registered Nurse,DrWeil,OB/Gyn,CA,CA,F,USA,USA,RN,Orientation
39390,13599,G,6 Monthly Payments,31,32457,IHeLp 2017 Spring,Scholarship,Registered Nurse,DrWeil,OB/Gyn,CA,CA,F,USA,USA,RN,Unit 2
39530,13555,G,6 Monthly Payments,33,51783,IHeLp 2017 Summer,Scholarship,Registered Pharmacist,AF member,Other,FL,FL,F,USA,USA,,Unit 3
39530,13555,G,6 Monthly Payments,64,46605,IHeLp 2017 Summer,Scholarship,Registered Pharmacist,AF member,Other,FL,FL,F,USA,USA,,Unit 1
39530,13555,G,6 Monthly Payments,27,31070,IHeLp 2017 Summer,Scholarship,Registered Pharmacist,AF member,Other,FL,FL,F,USA,USA,,Unit 4
39530,13555,G,6 Monthly Payments,35,46605,IHeLp 2017 Summer,Scholarship,Registered Pharmacist,AF member,Other,FL,FL,F,USA,USA,,Unit 2
39530,13555,G,6 Monthly Payments,1,6007,IHeLp 2017 Summer,Scholarship,Registered Pharmacist,AF member,Other,FL,FL,F,USA,USA,,Orientation
39585,13600,W,,1,2847,IHeLp 2018 Spring,Scholarship,Therapist,Other,Other,OH,OH,F,USA,USA,Therapist,Orientation
39839,16984,G,1 Payment,34,46328,IHeLp 2018 Spring,Scholarship,Physical Therapist,AF member,Other,IA,IA,F,USA,United States of America (the),,Unit 2
39839,16984,G,1 Payment,34,43433,IHeLp 2018 Spring,Scholarship,Physical Therapist,AF member,Other,IA,IA,F,USA,United States of America (the),,Unit 3
39839,16984,G,1 Payment,1,28955,IHeLp 2018 Spring,Scholarship,Physical Therapist,AF member,Other,IA,IA,F,USA,United States of America (the),,Orientation
39839,16984,G,1 Payment,54,47776,IHeLp 2018 Spring,Scholarship,Physical Therapist,AF member,Other,IA,IA,F,USA,United States of America (the),,Unit 1
39839,16984,G,1 Payment,32,26060,IHeLp 2018 Spring,Scholarship,Physical Therapist,AF member,Other,IA,IA,F,USA,United States of America (the),,Unit 4
39894,13757,G,1 Payment,31,37465,IHeLp 2017 Spring,Scholarship,Other,Other,Other,AZ,AZ,F,USA,USA,Health Coach,Unit 3
39894,13757,G,1 Payment,33,33719,IHeLp 2017 Spring,Scholarship,Other,Other,Other,AZ,AZ,F,USA,USA,Health Coach,Unit 2
39894,13757,G,1 Payment,38,22479,IHeLp 2017 Spring,Scholarship,Other,Other,Other,AZ,AZ,F,USA,USA,Health Coach,Unit 4
39894,13757,G,1 Payment,53,33719,IHeLp 2017 Spring,Scholarship,Other,Other,Other,AZ,AZ,F,USA,USA,Health Coach,Unit 1
39894,13757,G,1 Payment,1,4175,IHeLp 2017 Spring,Scholarship,Other,Other,Other,AZ,AZ,F,USA,USA,Health Coach,Orientation
39905,13917,G,1 Payment,36,79810,IHeLp 2017 Spring,Scholarship,Other,Other,Other,,,F,United States of America (the),USA,,Unit 3
39905,13917,G,1 Payment,1,8893,IHeLp 2017 Spring,Scholarship,Other,Other,Other,,,F,United States of America (the),USA,,Orientation
39905,13917,G,1 Payment,22,47886,IHeLp 2017 Spring,Scholarship,Other,Other,Other,,,F,United States of America (the),USA,,Unit 4
39905,13917,G,1 Payment,53,71829,IHeLp 2017 Spring,Scholarship,Other,Other,Other,,,F,United States of America (the),USA,,Unit 1
39905,13917,G,1 Payment,33,71829,IHeLp 2017 Spring,Scholarship,Other,Other,Other,,,F,United States of America (the),USA,,Unit 2
40040,13782,G,1 Payment,48,39921,IHeLp 2017 Spring,Scholarship,Therapist,Web,Other,IA,IA,F,USA,USA,Licensed Independent Social Worker ,Unit 1
40040,13782,G,1 Payment,11,26614,IHeLp 2017 Spring,Scholarship,Therapist,Web,Other,IA,IA,F,USA,USA,Licensed Independent Social Worker ,Unit 4
40040,13782,G,1 Payment,23,39921,IHeLp 2017 Spring,Scholarship,Therapist,Web,Other,IA,IA,F,USA,USA,Licensed Independent Social Worker ,Unit 2
40040,13782,G,1 Payment,19,44357,IHeLp 2017 Spring,Scholarship,Therapist,Web,Other,IA,IA,F,USA,USA,Licensed Independent Social Worker ,Unit 3
40040,13782,G,1 Payment,1,4943,IHeLp 2017 Spring,Scholarship,Therapist,Web,Other,IA,IA,F,USA,USA,Licensed Independent Social Worker ,Orientation
40048,13797,G,Full Scholarship,47,35654,IHeLp 2017 Summer,Scholarship,Other,Other,Other,PA,PA,F,USA,USA,,Unit 1
40048,13797,G,Full Scholarship,1,4595,IHeLp 2017 Summer,Scholarship,Other,Other,Other,PA,PA,F,USA,USA,,Orientation
40048,13797,G,Full Scholarship,26,39616,IHeLp 2017 Summer,Scholarship,Other,Other,Other,PA,PA,F,USA,USA,,Unit 3
40048,13797,G,Full Scholarship,35,35654,IHeLp 2017 Summer,Scholarship,Other,Other,Other,PA,PA,F,USA,USA,,Unit 2
